year,episodes,clusters,var_a,var_b,log_var_ratio,downside_a,downside_b,log_downside_ratio,mean_diff_pnl,mean_diff_reward,rho_mean,rho_up_mean,rho_down_mean,terminal_return_mean,spot_up_share,realized_vol_mean,iv_change_mean,mean_delta_gap,underhedged_share,var_option_leg,var_bs_hedge_leg,two_cov_option_bs_hedge,bs_var_rebuilt,var_agent_hedge_leg,two_cov_option_agent_hedge,agent_var_rebuilt,mean_no_parachute_down_steps,mean_weak_up_coupling_steps,var_a_z_vs_2015_2021,var_b_z_vs_2015_2021,rho_mean_z_vs_2015_2021,rho_up_mean_z_vs_2015_2021,rho_down_mean_z_vs_2015_2021,realized_vol_mean_z_vs_2015_2021,iv_change_mean_z_vs_2015_2021,var_option_leg_z_vs_2015_2021,var_bs_hedge_leg_z_vs_2015_2021,two_cov_option_bs_hedge_z_vs_2015_2021
2015,75,11,0.6405051507420776,0.7646018827732616,-0.17709812063201186,0.07136316071408748,0.15915540417321172,-0.8020993298190363,0.14957571519641086,1.9458674820778652,-0.5715126910123973,-0.27028576105586516,-0.5411070301566262,0.008489932235661376,0.6133333333333333,0.20037020682358486,-0.006589241919762916,-0.03627681489374514,0.8615873015873016,3.17307181468445,6.021820052217873,-8.430289984129056,0.7646018827732668,5.331990351899393,-7.864557040541653,0.640505126042191,3.3066666666666666,2.3066666666666666,0.2974679632701558,0.46209015914950574,-0.9487267532213653,-0.435819303444196,-0.5010219765720868,0.5324597118769793,-1.510782665946001,-0.41459969660580426,-0.14713678933204108,0.2871533463229659
2016,117,11,0.14188399585844125,0.14630518357744876,-0.03068494539252591,0.07431045090636232,0.11409394121612716,-0.42877055475013387,0.06072686890297719,1.301634676064348,-0.5793263747437273,-0.34083682559323086,-0.5204966575161997,0.006411841119270753,0.6495726495726496,0.14083832344983857,0.0012488169487181102,-0.03474625709622357,0.9584859584859584,2.4592771434566676,2.869181145547311,-5.182153105426519,0.1463051835774598,2.498581440999981,-4.815974592278074,0.14188399217857395,3.41025641025641,2.888888888888889,-0.5353243662237241,-0.5479731411335974,-1.0219307111642435,-1.0521076786179193,-0.2896285724622636,-0.3809751105590961,-0.8472947303411927,-0.558043126176054,-0.5521198557317085,0.554301399743904
2017,250,11,0.0515545143303332,0.04276911314969564,0.18682359181898867,0.07911946590377769,0.0930133302363942,-0.1617838819229999,0.045537495289670916,0.40910807340543454,-0.33677552737802857,-0.21060124455643198,-0.3668709761295229,0.015218128954809519,0.812,0.0727975993365418,0.004415078093475702,-0.009444113432584644,0.5714285714285713,1.0052216880549778,0.8921542293017444,-1.8546068042070236,0.04276911314969856,0.9088002114392816,-1.8624673845551059,0.05155451493915364,3.18,4.672,-0.6861918105890219,-0.7171119787347352,1.2504522825797217,0.08554595075382929,1.2860564631067302,-1.4249663842546276,-0.5792722383223172,-0.8502485876561531,-0.8060856433142044,0.8279806042341777
2018,320,11,0.49198500195684114,0.48494509585093615,0.014412552101789626,0.03672414434393186,0.058601839272150825,-0.4673316602066474,0.05358351025964153,0.5229742373073001,-0.4939373679202868,-0.07519802404329927,-0.5946200522288436,-0.008175358215459508,0.46875,0.1831072539377408,0.018045399055425917,-0.025711250509044502,0.7544642857142858,6.577917344650823,8.149025578785805,-14.24199782758567,0.48494509585095713,8.239859062089904,-14.32579140074113,0.49198500599959694,3.159375,3.8125,0.04941101768689122,0.005236584623346428,-0.22194782483063763,1.2683407294085436,-1.049886380792584,0.2675834571647474,0.5745279140396271,0.2696344951894644,0.12612070780441165,-0.19083957559195389
2019,319,11,0.09540348724916688,0.11485718782006273,-0.18557437983112807,0.07072308980948454,0.12344001113195803,-0.5569831901160771,0.11854191316904657,1.2047372849119165,-0.3855439851647116,-0.16024681350176895,-0.3749255698856416,0.033888488722227494,0.8369905956112853,0.1378503467862346,0.014442928971822732,-0.02738492090192062,0.7572772055530677,4.50023597580982,5.193949915712144,-9.5793287037019,0.11485718782006415,5.091688534685963,-9.496521023440108,0.09540348705567503,2.5360501567398117,4.633228840125392,-0.6129556713973111,-0.5993472895372826,0.7935558614408892,0.5254096253981678,1.2034433040662242,-0.4268215004007767,0.26958054391210895,-0.14789417672977287,-0.2534836931126826,0.1926488753901434
2020,518,11,1.7187356421324436,1.7347981935410435,-0.009302162942322284,0.11483125322699224,0.2260158232523553,-0.6771413237243992,0.3084903170973324,-0.4978974458002238,-0.3610016219793019,-0.10893840109391816,-0.446814868254265,0.029465215561128404,0.749034749034749,0.28164684701347087,0.02584016871789825,-0.05227715619166542,0.8210148924434638,15.814306159112439,23.981914543879938,-38.06142250945132,1.7347981935410601,20.574640735310744,-34.67021127310994,1.7187356213132432,2.9922779922779923,4.963320463320463,2.0983183160111407,2.0470245261794138,1.023485582711778,0.9736066628621521,0.4660998427742232,1.779537902465348,1.2343514390536736,2.125769518040977,2.159988877572359,-2.1499050876059895
2021,597,11,0.09673879756437063,0.0839004790479736,0.14238321455139424,0.06625949625421672,0.10405341216910496,-0.4513255515736623,0.11969880280356228,1.673511533600419,-0.563631296858479,-0.376653162653015,-0.6009745921073404,0.028846222986692597,0.897822445561139,0.14306446211939833,0.021404683517795602,-0.03317602001481865,0.8809922629018107,3.1232172084456127,3.062521905595172,-6.101838634992805,0.08390047904797981,2.840237770674827,-5.86671618041478,0.09673879870566005,2.1155778894472363,4.765494137353434,-0.6107254487581307,-0.6499188605466512,-0.8748884375161454,-1.3649759863605793,-1.115062680120244,-0.3468180762925782,0.8588897376041023,-0.42461842606265543,-0.5272836038861345,0.47866043750675247
2022,759,12,0.10443618452156289,0.11734914157209153,-0.1165773967299258,0.09193230270425912,0.09784007682426257,-0.06228181056693724,-0.01631599885013349,-1.904734157818154,-0.38851584067830497,-0.25562526444618794,-0.32837365150310965,-0.018606119405410394,0.37549407114624506,0.24042751616900626,8.852381973569953e-05,-0.044652212716561376,0.9297948428383211,9.398368374977824,9.621643277267815,-18.902662510673544,0.1173491415720953,8.790656084576916,-18.0845882726375,0.10443618691724055,4.870882740447958,2.7509881422924902,-0.5978693459788735,-0.5952763782188155,0.7657134770406736,-0.3077547066296061,1.6809100954925835,1.1470839968082722,-0.9455129889384485,0.8364293803756327,0.315290875660868,-0.5741631682331566
2023,632,11,0.08372070553749433,0.049404841779285065,0.5274378937718711,0.20717633770781652,0.24516798652739039,-0.16837333127112536,0.08708937159525071,0.09491552983646856,-0.08247320792156922,0.11380636755079264,-0.2360669021831716,0.01916089401571656,0.7515822784810127,0.12970180417388472,0.016755196855965694,-0.018979625018487392,0.6726943942133816,5.712973598123246,5.25439712725668,-10.917965883600637,0.049404841779288944,5.1113398219916935,-10.740592714044757,0.08372070607018323,4.473101265822785,5.5205696202531644,-0.63246814274222,-0.7062717042061735,3.6329311412548018,2.919360599343029,2.6276682304124566,-0.5518496727415674,0.46531291473986525,0.09581630574592942,-0.24571873879621497,0.08255058513899792
